Round,Track,Qualifying,Stint,Lap,"Rear Wing","Front Wing",Engine,Brake,Differential,Suspension,Fuel,"Tyre Remaining","Tyre Choice","Lap Time","Lap Distance",Cornering,Inclines,Camber,Grip,Altitude,Roughness,Width,Temperature,Humidity,"Wind (Avg. Speed)","Wind (Gusts)","Air Density","Air Pressure"
3,Belgium,0,92,1,460,480,15,306,168,23,116.62958620087,96.812597654852,Hard,102.85823135,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
3,Belgium,0,92,2,460,480,15,306,168,23,113.25917240175,93.625195309705,Hard,102.49909098992,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
3,Belgium,0,92,3,460,480,15,306,168,23,109.88875860262,90.437792964557,Hard,101.90995062984,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
3,Belgium,0,92,4,460,480,15,306,168,23,106.51834480349,87.25039061941,Hard,102.64881026977,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
3,Belgium,0,92,5,460,480,15,306,168,23,103.14793100437,84.062988274262,Hard,101.37366990969,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
3,Belgium,0,92,6,460,480,15,306,168,23,99.777517205239,80.875585929115,Hard,102.62152954961,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
3,Belgium,0,92,7,460,480,15,306,168,23,96.407103406113,77.688183583967,Hard,102.05038918953,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
3,Belgium,0,92,8,460,480,15,306,168,23,93.036689606986,74.50078123882,Hard,101.09524882945,4.9,95,98,38,9,20,78,15,7,68,54,6,37,64
4,Italy,1,0,1,500,450,15,20,20,20,10,100,"Extra Soft",84.45084535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,1,1,500,500,500,500,500,500,17.100867259822,97.051699819538,Hard,99.04110785,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,2,1,500,500,500,500,500,500,17.100867259822,97.051699819538,Hard,99.16810785,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,3,1,500,500,500,500,500,500,67.100867259822,97.051699819538,Hard,102.03860785,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,4,1,500,500,500,500,500,500,67.100867259822,97.051699819538,Hard,102.05960785,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,5,1,500,500,500,500,500,500,117.10086725982,97.051699819538,Hard,106.30610785,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,6,1,500,500,500,500,500,500,117.10086725982,97.051699819538,Hard,106.49710785,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,7,1,500,500,500,500,500,500,67.100867259822,93.328719772429,"Extra Soft",102.33880535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,8,1,500,500,500,500,500,500,67.100867259822,93.328719772429,"Extra Soft",102.74980535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,9,1,500,500,500,500,500,500,67.100867259822,96.075809089682,Soft,101.51930535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,10,1,500,500,500,500,500,500,67.100867259822,96.075809089682,Soft,101.74430535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,11,1,500,500,500,500,500,500,67.100867259822,96.656172497509,Medium,102.02577285,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,12,1,500,500,500,500,500,500,67.100867259822,96.656172497509,Medium,103.16077285,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,1,500,500,500,500,500,500,117.10086725982,96.075809089682,Soft,105.84880535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,2,500,500,500,500,500,500,114.20173451964,92.151618179364,Soft,106.59545736847,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,3,500,500,500,500,500,500,111.30260177947,88.227427269046,Soft,106.47310938694,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,4,500,500,500,500,500,500,108.40346903929,84.303236358728,Soft,105.02976140541,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,5,500,500,500,500,500,500,105.50433629911,80.379045448409,Soft,104.74641342388,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,6,500,500,500,500,500,500,102.60520355893,76.454854538091,Soft,104.80206544234,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,7,500,500,500,500,500,500,99.706070818754,72.530663627773,Soft,105.45171746081,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,13,8,500,500,500,500,500,500,96.806938078576,68.606472717455,Soft,103.76836947928,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,1,500,500,500,500,500,500,117.10086725982,96.656172497509,Medium,106.40227285,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,2,500,500,500,500,500,500,114.20173451964,93.312344995018,Medium,105.38692486847,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,3,500,500,500,500,500,500,111.30260177947,89.968517492528,Medium,105.07057688694,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,4,500,500,500,500,500,500,108.40346903929,86.624689990037,Medium,106.24222890541,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,5,500,500,500,500,500,500,105.50433629911,83.280862487546,Medium,105.17588092388,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,6,500,500,500,500,500,500,102.60520355893,79.937034985055,Medium,106.12053294234,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,7,500,500,500,500,500,500,99.706070818754,76.593207482565,Medium,105.90418496081,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,14,8,500,500,500,500,500,500,96.806938078576,73.249379980074,Medium,104.28283697928,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,15,1,405,404,12,65,108,203,67.100867259822,96.075809089682,Soft,93.42771885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,16,1,343,137,54,67,146,137,67.100867259822,96.075809089682,Soft,94.89846885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,17,1,456,126,61,33,55,188,67.100867259822,96.075809089682,Soft,93.69571885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,18,1,422,485,15,96,20,143,67.100867259822,96.075809089682,Soft,91.76471885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,19,1,374,219,16,210,145,41,67.100867259822,96.075809089682,Soft,94.64071885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,20,1,291,431,121,165,45,36,67.100867259822,96.075809089682,Soft,93.12121885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,21,1,406,401,107,126,7,107,67.100867259822,96.075809089682,Soft,93.00229465,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,22,1,489,264,67,194,134,128,67.100867259822,96.075809089682,Soft,93.92296885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,23,1,401,324,42,56,138,102,67.100867259822,96.075809089682,Soft,92.88721885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,24,1,361,376,26,22,2,57,67.100867259822,96.075809089682,Soft,92.36229465,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,25,1,440,278,46,35,88,86,67.100867259822,96.075809089682,Soft,91.43621885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,26,1,462,202,66,48,77,118,67.100867259822,96.075809089682,Soft,92.41921885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,27,1,347,474,19,40,74,93,67.100867259822,96.075809089682,Soft,91.03921885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,28,1,459,341,23,107,125,51,67.100867259822,96.075809089682,Soft,92.80396885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,29,1,363,469,103,59,127,23,67.100867259822,96.075809089682,Soft,92.71346885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,30,1,490,383,72,144,151,196,67.100867259822,96.075809089682,Soft,92.86096885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,31,1,369,219,36,122,63,32,67.100867259822,96.075809089682,Soft,93.02021885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,32,1,494,272,11,87,85,220,67.100867259822,96.075809089682,Soft,93.35321885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,33,1,488,358,30,112,153,68,67.100867259822,96.075809089682,Soft,92.70121885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,34,1,365,167,14,238,22,146,67.100867259822,96.075809089682,Soft,95.03746885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,35,1,479,366,32,68,184,140,67.100867259822,96.075809089682,Soft,93.40271885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,36,1,457,363,41,75,21,66,67.100867259822,96.075809089682,Soft,92.30571885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,37,1,420,124,44,115,46,215,67.100867259822,96.075809089682,Soft,93.88246885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,38,1,443,209,147,100,138,186,67.100867259822,96.075809089682,Soft,94.48771885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,39,1,358,147,40,128,51,152,67.100867259822,96.075809089682,Soft,95.36496885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,40,1,351,360,24,72,46,110,67.100867259822,96.075809089682,Soft,91.52521885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,41,1,442,113,16,132,87,204,67.100867259822,96.075809089682,Soft,94.81846885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,42,1,345,483,83,90,55,196,67.100867259822,96.075809089682,Soft,91.98246885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,43,1,457,105,23,39,62,68,67.100867259822,96.075809089682,Soft,93.28596885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,44,1,450,238,40,62,41,133,67.100867259822,96.075809089682,Soft,92.10846885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,45,1,500,400,20,20,20,40,67.100867259822,96.075809089682,Soft,90.30999535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,46,1,500,450,20,20,20,40,67.100867259822,96.075809089682,Soft,89.81549535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,47,1,500,450,20,20,20,20,67.100867259822,96.075809089682,Soft,88.85449535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,48,1,500,500,20,20,20,20,67.100867259822,96.075809089682,Soft,89.70430535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,49,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,89.11774535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,50,1,500,450,15,15,20,20,67.100867259822,96.075809089682,Soft,90.22299535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,51,1,470,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.53546885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,52,1,480,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.13496885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,53,1,490,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.07146885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,54,1,450,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.61846885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,55,1,500,430,20,20,20,20,67.100867259822,96.075809089682,Soft,90.58549535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,56,1,500,440,20,20,20,20,67.100867259822,96.075809089682,Soft,89.92199535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,57,1,500,460,20,20,20,20,67.100867259822,96.075809089682,Soft,89.68799535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,58,1,500,470,20,20,20,20,67.100867259822,96.075809089682,Soft,89.68849535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,59,1,500,450,25,20,20,10,67.100867259822,96.075809089682,Soft,90.06674535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,60,1,500,450,25,20,20,30,67.100867259822,96.075809089682,Soft,89.92674535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,61,1,500,450,25,20,20,20,67.100867259822,96.075809089682,Soft,89.23724535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,62,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,88.66274535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,63,1,500,450,10,20,20,20,67.100867259822,96.075809089682,Soft,89.19899535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,64,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,89.15374535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,65,1,500,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.51149535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,66,1,490,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.07546885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,67,1,480,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.07596885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,68,1,500,460,20,20,20,20,67.100867259822,96.075809089682,Soft,89.93899535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,69,1,500,470,20,20,20,20,67.100867259822,96.075809089682,Soft,89.66649535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,70,1,490,450,15,20,20,20,67.100867259822,96.075809089682,Soft,90.04271885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,71,1,490,450,15,20,20,20,67.100867259822,96.075809089682,Soft,90.44971885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,72,1,480,450,15,20,20,20,67.100867259822,96.075809089682,Soft,89.34221885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,73,1,480,450,15,20,20,20,67.100867259822,96.075809089682,Soft,89.27621885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,74,1,490,450,20,20,20,20,67.100867259822,96.075809089682,Soft,90.47146885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,75,1,480,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.34596885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,76,1,500,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.61149535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,77,1,500,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.06449535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,78,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,88.74374535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,79,1,480,450,20,20,20,20,67.100867259822,96.075809089682,Soft,90.53696885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,80,1,490,450,20,20,20,20,67.100867259822,96.075809089682,Soft,90.67146885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,81,1,490,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.62646885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,82,1,480,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.70196885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,83,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,88.99974535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,84,1,500,450,20,20,20,20,67.100867259822,96.075809089682,Soft,90.48249535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,85,1,500,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.79749535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,86,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,89.96874535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,87,1,480,450,20,20,20,20,67.100867259822,96.075809089682,Soft,90.03696885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,88,1,490,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.36546885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,89,1,490,450,20,20,20,20,67.100867259822,96.075809089682,Soft,90.25446885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,90,1,480,450,20,20,20,20,67.100867259822,96.075809089682,Soft,89.74896885,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,91,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,90.02774535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,92,1,500,450,20,20,20,20,67.100867259822,96.075809089682,Soft,90.14849535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,93,1,500,450,15,20,30,20,67.100867259822,96.075809089682,Soft,88.93724535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,94,1,500,450,15,20,50,20,67.100867259822,96.075809089682,Soft,90.03224535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,95,1,500,450,15,20,40,20,67.100867259822,96.075809089682,Soft,89.48774535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,96,1,500,450,15,30,30,20,67.100867259822,96.075809089682,Soft,90.47374535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,97,1,500,450,15,15,30,20,67.100867259822,96.075809089682,Soft,88.91849535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,98,1,500,450,15,15,30,15,67.100867259822,96.075809089682,Soft,90.19674535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,99,1,500,450,15,15,30,25,67.100867259822,96.075809089682,Soft,90.09424535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,100,1,500,450,15,15,30,20,67.100867259822,96.075809089682,Soft,90.13049535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,101,1,500,450,15,15,30,20,67.100867259822,96.075809089682,Soft,89.98049535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,102,1,500,450,15,20,20,20,67.100867259822,96.075809089682,Soft,89.51574535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,103,1,500,450,5,20,20,20,67.100867259822,96.075809089682,Soft,90.46324535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,104,1,500,450,10,20,30,20,67.100867259822,96.075809089682,Soft,89.74449535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,105,1,500,450,10,20,30,20,67.100867259822,96.075809089682,Soft,90.15449535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
4,Italy,0,106,1,500,450,10,20,30,20,67.100867259822,96.075809089682,Soft,88.90449535,4.5,40,57,12,40,95,22,6,21,96,74,14,52,23
